# Shopify Product Taxonomy - Attributes: 2026-08-unstable
# Format: {GID} : {Attribute name}

gid://shopify/TaxonomyAttribute/5398  : 3Dメガネのフィットデザイン
gid://shopify/TaxonomyAttribute/6927  : 脚のスタイル
gid://shopify/TaxonomyAttribute/5598  : レジェンドタイプ
gid://shopify/TaxonomyAttribute/6753  : レギンスの足のデザイン
gid://shopify/TaxonomyAttribute/6754  : レギンスのウエストバンドスタイル
gid://shopify/TaxonomyAttribute/6755  : レイクロージャースタイル
gid://shopify/TaxonomyAttribute/7827  : レモンの種類
gid://shopify/TaxonomyAttribute/5230  : 長さ調整可能性
gid://shopify/TaxonomyAttribute/6446  : 長さ調整方法
gid://shopify/TaxonomyAttribute/1985  : レンズキャップ対応デバイス
gid://shopify/TaxonomyAttribute/5219  : 付属のレンズケースアクセサリー
gid://shopify/TaxonomyAttribute/5557  : レンズの特性
gid://shopify/TaxonomyAttribute/1693  : レンズコーティング
gid://shopify/TaxonomyAttribute/5397  : レンズカラーコンビネーション
gid://shopify/TaxonomyAttribute/10667 : レンズの色／色合い
gid://shopify/TaxonomyAttribute/2249  : レンズ構成
gid://shopify/TaxonomyAttribute/10668 : レンズ構造
gid://shopify/TaxonomyAttribute/5234  : レンズフィルターカテゴリー
gid://shopify/TaxonomyAttribute/1987  : レンズフィルターの効果
gid://shopify/TaxonomyAttribute/1988  : レンズフィルターの種類
gid://shopify/TaxonomyAttribute/5012  : レンズキット付属アクセサリ
gid://shopify/TaxonomyAttribute/77    : レンズの偏光
gid://shopify/TaxonomyAttribute/5030  : レンズプロテクターのカバースタイル
gid://shopify/TaxonomyAttribute/5013  : レンズプロテクターの機能
gid://shopify/TaxonomyAttribute/5227  : レンズ屈折率
gid://shopify/TaxonomyAttribute/3303  : レンズ収納タイプ
gid://shopify/TaxonomyAttribute/6756  : レンズティントカテゴリー
gid://shopify/TaxonomyAttribute/5224  : レンズティントタイプ
gid://shopify/TaxonomyAttribute/1694  : レンズタイプ
gid://shopify/TaxonomyAttribute/2957  : レンズ/スライド素材
gid://shopify/TaxonomyAttribute/7828  : レタスの種類
gid://shopify/TaxonomyAttribute/10669 : プレイのレベル
gid://shopify/TaxonomyAttribute/8473  : レバー構造
gid://shopify/TaxonomyAttribute/9819  : レバータイプ
gid://shopify/TaxonomyAttribute/8474  : ライセンスプレートカバースタイル
gid://shopify/TaxonomyAttribute/8475  : ライセンスプレートパーソナライゼーションタイプ
gid://shopify/TaxonomyAttribute/2646  : ライセンスタイプ
gid://shopify/TaxonomyAttribute/9820  : ライセンス／使用条件
gid://shopify/TaxonomyAttribute/9821  : ライセンスを受けたスポーツプロパティ
gid://shopify/TaxonomyAttribute/5999  : ふたの特徴
gid://shopify/TaxonomyAttribute/6928  : 蓋のヒンジメカニズム
gid://shopify/TaxonomyAttribute/9822  : 蓋サポートの位置
gid://shopify/TaxonomyAttribute/1786  : 蓋の種類
gid://shopify/TaxonomyAttribute/6000  : ふたのベンドタイプ
gid://shopify/TaxonomyAttribute/10670 : ライ角カラーコード
gid://shopify/TaxonomyAttribute/10671 : ライフジャケット認証標準
gid://shopify/TaxonomyAttribute/3175  : ライフジャケットの特徴
gid://shopify/TaxonomyAttribute/8476  : ライフラフト認証標準
gid://shopify/TaxonomyAttribute/8477  : 救命いかだコンテナタイプ
gid://shopify/TaxonomyAttribute/8478  : ライフジャケット承認標準
gid://shopify/TaxonomyAttribute/8479  : ライフジャケットの想定ユーザー
gid://shopify/TaxonomyAttribute/8480  : 救命浮環の承認基準
gid://shopify/TaxonomyAttribute/8481  : ライフブイ機能
gid://shopify/TaxonomyAttribute/6001  : リフト機構
gid://shopify/TaxonomyAttribute/6929  : リフトメカニズムタイプ
gid://shopify/TaxonomyAttribute/8482  : リフト／スタンドサポートポイント
gid://shopify/TaxonomyAttribute/8483  : 揚水ガスタイプ
gid://shopify/TaxonomyAttribute/8484  : 吊り上げサポートタイプ
gid://shopify/TaxonomyAttribute/9823  : 結紮糸およびキャップコンポーネントタイプ
gid://shopify/TaxonomyAttribute/9824  : 結紮素材
gid://shopify/TaxonomyAttribute/9825  : 結紮プレートまたは仕上げ
gid://shopify/TaxonomyAttribute/9826  : リガチャーリードの接触スタイル
gid://shopify/TaxonomyAttribute/9827  : リガチャースクリューの位置（リードに対する相対位置）
gid://shopify/TaxonomyAttribute/9828  : 結紮糸張力調整メカニズム
gid://shopify/TaxonomyAttribute/9829  : 結紮締めメカニズムタイプ
gid://shopify/TaxonomyAttribute/2229  : ライトのアタッチメントの種類
gid://shopify/TaxonomyAttribute/8485  : ライトバーハウジングの素材
gid://shopify/TaxonomyAttribute/8486  : ライトバーレンズ素材
gid://shopify/TaxonomyAttribute/8487  : ライトバーマウント位置
gid://shopify/TaxonomyAttribute/1360  : 照明コントロール
gid://shopify/TaxonomyAttribute/2008  : ライトの種類
gid://shopify/TaxonomyAttribute/2021  : 露光モード
gid://shopify/TaxonomyAttribute/6002  : 光への露出要件
gid://shopify/TaxonomyAttribute/2050  : 光フィルター
gid://shopify/TaxonomyAttribute/1740  : ライトオプション
gid://shopify/TaxonomyAttribute/5404  : 光除去タイプ
gid://shopify/TaxonomyAttribute/1333  : 光源
gid://shopify/TaxonomyAttribute/1574  : 光のスペクトル
gid://shopify/TaxonomyAttribute/9830  : ライトスタンドスタイル
gid://shopify/TaxonomyAttribute/8488  : 照明スイッチのFunctions
gid://shopify/TaxonomyAttribute/1244  : 色温度
gid://shopify/TaxonomyAttribute/5051  : 光療法デバイスのフォームファクター
gid://shopify/TaxonomyAttribute/2742  : ライトタイプ
gid://shopify/TaxonomyAttribute/9831  : 照明制御プロトコルに対応
gid://shopify/TaxonomyAttribute/10672 : 照明効果
gid://shopify/TaxonomyAttribute/2982  : 照明機能
gid://shopify/TaxonomyAttribute/10673 : 照明Mode
gid://shopify/TaxonomyAttribute/3056  : 照明オプション
gid://shopify/TaxonomyAttribute/5451  : ライティングタイプ
gid://shopify/TaxonomyAttribute/9832  : リリーの種類
gid://shopify/TaxonomyAttribute/10674 : 四肢の関節
gid://shopify/TaxonomyAttribute/10675 : リム素材
gid://shopify/TaxonomyAttribute/7829  : ライムの種類
gid://shopify/TaxonomyAttribute/10676 : ライン浮力
gid://shopify/TaxonomyAttribute/10677 : ライン用途
gid://shopify/TaxonomyAttribute/2247  : 行間オプション
gid://shopify/TaxonomyAttribute/2729  : ライン/ロープの種類
gid://shopify/TaxonomyAttribute/9833  : リネンの仕上げ／加工
gid://shopify/TaxonomyAttribute/9834  : リネン織りタイプ
gid://shopify/TaxonomyAttribute/6003  : ライナーの取り付け方法
gid://shopify/TaxonomyAttribute/6930  : ライナー余白タイプ
gid://shopify/TaxonomyAttribute/10678 : ライナーのShapes
gid://shopify/TaxonomyAttribute/6757  : ライナータイプ
gid://shopify/TaxonomyAttribute/6758  : 裏地
gid://shopify/TaxonomyAttribute/6759  : 裏地素材
gid://shopify/TaxonomyAttribute/6760  : 裏地タイプ
gid://shopify/TaxonomyAttribute/10679 : リンク連携スタイル
gid://shopify/TaxonomyAttribute/6004  : リントローラーのタイプ
gid://shopify/TaxonomyAttribute/5302  : リップバームティントレベル
gid://shopify/TaxonomyAttribute/5273  : リップグロスのアプリケータータイプ
gid://shopify/TaxonomyAttribute/1621  : リップグロス効果
gid://shopify/TaxonomyAttribute/5272  : リップグロス配合
gid://shopify/TaxonomyAttribute/3336  : リップライナーデザイン
gid://shopify/TaxonomyAttribute/5271  : リップメイク不透明度
gid://shopify/TaxonomyAttribute/5274  : 口紅カバレッジ
gid://shopify/TaxonomyAttribute/1622  : リップスティック効果
gid://shopify/TaxonomyAttribute/1464  : リキュール各種
gid://shopify/TaxonomyAttribute/10680 : 生餌
gid://shopify/TaxonomyAttribute/6005  : 捕獲器のデザイン
gid://shopify/TaxonomyAttribute/2551  : 家畜用飼料の原材料
gid://shopify/TaxonomyAttribute/6931  : リビングルーム家具付き
gid://shopify/TaxonomyAttribute/2117  : 荷重容量
gid://shopify/TaxonomyAttribute/10681 : ロードメカニズム
gid://shopify/TaxonomyAttribute/2723  : 積載用スロープの種類
gid://shopify/TaxonomyAttribute/1374  : 積み込みタイプ
gid://shopify/TaxonomyAttribute/8489  : ロックシリンダータイプ
gid://shopify/TaxonomyAttribute/6006  : ロックキーオプション
gid://shopify/TaxonomyAttribute/2738  : ロックの位置
gid://shopify/TaxonomyAttribute/8490  : ロックのセキュリティレベル
gid://shopify/TaxonomyAttribute/8491  : ロックシステム
gid://shopify/TaxonomyAttribute/1236  : ロックタイプ
gid://shopify/TaxonomyAttribute/6932  : ロッカーベンチの構成
gid://shopify/TaxonomyAttribute/1726  : ロック機構
gid://shopify/TaxonomyAttribute/9835  : 機関車の試作動力タイプ
gid://shopify/TaxonomyAttribute/9836  : 機関車の車輪配置（ホワイト記法）
gid://shopify/TaxonomyAttribute/6933  : Loftベッドの高さ分類
gid://shopify/TaxonomyAttribute/5483  : ロジックファミリー
gid://shopify/TaxonomyAttribute/6761  : ロゴ適用方法
gid://shopify/TaxonomyAttribute/9837  : ロゴLabel対応生地重量
gid://shopify/TaxonomyAttribute/9838  : ロゴLabelエッジ仕上げ
gid://shopify/TaxonomyAttribute/9839  : ロゴLabel印刷／作成方法
gid://shopify/TaxonomyAttribute/8492  : ロングブロックの完全性
gid://shopify/TaxonomyAttribute/6762  : 長ズボンのパーツ付き
gid://shopify/TaxonomyAttribute/7830  : リュウガンの種類
gid://shopify/TaxonomyAttribute/9840  : ルームアクセサリー付き
gid://shopify/TaxonomyAttribute/9841  : ルーム仕上げ
gid://shopify/TaxonomyAttribute/9842  : 織機折りたたみ式／携帯型デザインタイプ
gid://shopify/TaxonomyAttribute/9843  : 織機Frame折りたたみデザイン
gid://shopify/TaxonomyAttribute/9844  : 織機張力調整方法
gid://shopify/TaxonomyAttribute/9845  : 織機の結束システム
gid://shopify/TaxonomyAttribute/7831  : ビワの種類
gid://shopify/TaxonomyAttribute/2388  : ラヴィボンド
gid://shopify/TaxonomyAttribute/1676  : 潤滑剤の用途
gid://shopify/TaxonomyAttribute/1677  : 潤滑剤の成分
gid://shopify/TaxonomyAttribute/2060  : 潤滑剤ディスペンサーの種類
gid://shopify/TaxonomyAttribute/5112  : 潤滑剤効果
gid://shopify/TaxonomyAttribute/10682 : 潤滑剤機能
gid://shopify/TaxonomyAttribute/2397  : 潤滑剤の形態
gid://shopify/TaxonomyAttribute/6007  : 潤滑剤の必要性
gid://shopify/TaxonomyAttribute/10683 : 潤滑要件
gid://shopify/TaxonomyAttribute/8493  : 潤滑タイプ
gid://shopify/TaxonomyAttribute/8494  : ラグナットシートプロファイル
gid://shopify/TaxonomyAttribute/6934  : 腰部サポートタイプ
gid://shopify/TaxonomyAttribute/2914  : 木材/木材タイプ
gid://shopify/TaxonomyAttribute/6008  : ランチセットの内容
gid://shopify/TaxonomyAttribute/10684 : ランジトレーナースタイル
gid://shopify/TaxonomyAttribute/10685 : ルアー浮力
gid://shopify/TaxonomyAttribute/9846  : 光沢
gid://shopify/TaxonomyAttribute/7832  : ライチの栽培品種
gid://shopify/TaxonomyAttribute/2407  : ライアー/譜面フォルダーのアタッチメントの種類
gid://shopify/TaxonomyAttribute/9847  : リラ/フリップフォルダー取り付け位置
gid://shopify/TaxonomyAttribute/6447  : 歌詞表示タイプ
gid://shopify/TaxonomyAttribute/5657  : サポートされるM.2ドライブ長
gid://shopify/TaxonomyAttribute/8496  : MAPセンサー出力信号タイプ
gid://shopify/TaxonomyAttribute/6014  : MERV評価
gid://shopify/TaxonomyAttribute/2430  : MIDI接続
gid://shopify/TaxonomyAttribute/9881  : MIDI出力タイプ
gid://shopify/TaxonomyAttribute/5352  : MIMO技術
gid://shopify/TaxonomyAttribute/10711 : MMAグローブタイプ
gid://shopify/TaxonomyAttribute/10712 : MOLLE対応
gid://shopify/TaxonomyAttribute/1797  : MP3プレーヤー関連商品 (詳細)
gid://shopify/TaxonomyAttribute/2547  : MPAA評価
gid://shopify/TaxonomyAttribute/6009  : マチェーテの刃のスタイル
gid://shopify/TaxonomyAttribute/5014  : MagSafe対応
gid://shopify/TaxonomyAttribute/10686 : マガジンの互換性
gid://shopify/TaxonomyAttribute/10687 : 磁石の要件
gid://shopify/TaxonomyAttribute/6448  : マグネット式おもちゃ収納付き
gid://shopify/TaxonomyAttribute/1350  : マグネット式
gid://shopify/TaxonomyAttribute/2616  : 倍率
gid://shopify/TaxonomyAttribute/5251  : メイクブラシ用途
gid://shopify/TaxonomyAttribute/3130  : メイクアップ機能
gid://shopify/TaxonomyAttribute/3334  : メイクアップの色合い
gid://shopify/TaxonomyAttribute/7833  : マランガの種類
gid://shopify/TaxonomyAttribute/2935  : マレット材質
gid://shopify/TaxonomyAttribute/9848  : 麦芽の色評価システム
gid://shopify/TaxonomyAttribute/9849  : 麦芽粉砕
gid://shopify/TaxonomyAttribute/9850  : 麦芽形態
gid://shopify/TaxonomyAttribute/9851  : モルト使用目的
gid://shopify/TaxonomyAttribute/9852  : 麦芽処理
gid://shopify/TaxonomyAttribute/9853  : 麦芽の使用目的
gid://shopify/TaxonomyAttribute/8495  : 落水者救助システムタイプ
gid://shopify/TaxonomyAttribute/5350  : 管理タイプ
gid://shopify/TaxonomyAttribute/5209  : 顎デバイスフィッティング方法
gid://shopify/TaxonomyAttribute/9854  : マンドリンのバックとサイドの木材
gid://shopify/TaxonomyAttribute/4993  : マンドリンの裏板形状
gid://shopify/TaxonomyAttribute/9855  : マンドリンのボディトップの木材
gid://shopify/TaxonomyAttribute/9856  : マンドリンのブリッジタイプ
gid://shopify/TaxonomyAttribute/9857  : マンドリン受取構造
gid://shopify/TaxonomyAttribute/9858  : マンドリンストリング構造
gid://shopify/TaxonomyAttribute/7834  : マンゴスチンの種類
gid://shopify/TaxonomyAttribute/10688 : マネキンスタイル
gid://shopify/TaxonomyAttribute/2681  : メーカーの種類
gid://shopify/TaxonomyAttribute/10689 : 製造処理
gid://shopify/TaxonomyAttribute/6449  : 地図の範囲（空／惑星本体）
gid://shopify/TaxonomyAttribute/10690 : 地図形式
gid://shopify/TaxonomyAttribute/6450  : 地図のサイズ（シート）
gid://shopify/TaxonomyAttribute/6010  : 地図のスタイル
gid://shopify/TaxonomyAttribute/5676  : 地図更新ポリシー
gid://shopify/TaxonomyAttribute/9859  : マラボーフェザーの形状
gid://shopify/TaxonomyAttribute/9860  : マラブーの羽処理
gid://shopify/TaxonomyAttribute/6451  : Marble追跡するセット機能Modules
gid://shopify/TaxonomyAttribute/8497  : 船舶用信号弾の認証／規格
gid://shopify/TaxonomyAttribute/3089  : マリンナビゲーターの機能
gid://shopify/TaxonomyAttribute/10691 : 海上安全基準への準拠
gid://shopify/TaxonomyAttribute/8498  : マリン伝送方式
gid://shopify/TaxonomyAttribute/10692 : マーカーアクションタイプ
gid://shopify/TaxonomyAttribute/10693 : マーカー口径
gid://shopify/TaxonomyAttribute/5599  : マーカー形式
gid://shopify/TaxonomyAttribute/5600  : マーカーテキストの色
gid://shopify/TaxonomyAttribute/2256  : マーカーの先端の種類
gid://shopify/TaxonomyAttribute/10694 : マーキングの耐久性
gid://shopify/TaxonomyAttribute/9861  : マーキングチップのタイプ
gid://shopify/TaxonomyAttribute/5338  : マーキー基材
gid://shopify/TaxonomyAttribute/7835  : マシュマロ加工方法
gid://shopify/TaxonomyAttribute/7836  : マシュマロサイズ
